"","partido","proESTADO","fundamentalismo","desconfia"
"299","NENHUM",0.555555555555556,0.707525847462396,0.609423753580497
"300","NENHUM",0.666666666666667,0.725172152411937,0.543259605169108
"301","PT",1,0.636652647870246,0.837985641907668
"302","OUTROS",0.555555555555556,0.469503814311916,0.553999660428556
"303","NENHUM",0.555555555555556,0.462058222847247,0.351472661512399
"304","PFL",0.555555555555556,0.565804202099041,0.583722748084907
"305","NENHUM",0.555555555555556,0.379222561392224,0.898416960708347
"306","PSDB",0.555555555555556,0.343643599632951,0.568056732255153
"307","PT",0.444444444444444,0.639971800209744,0.569610090300458
"308","PT",0.555555555555556,0.594298445351779,0.73750467861873
"309","NENHUM",0.555555555555556,0.490650965889476,0.789386697192908
"310","MDB",0.555555555555556,0.388830911954861,0.842022105177153
"311","PT",0.333333333333333,0.460910613650947,0.519850897450957
"312","MDB",0.666666666666667,0.583242336715306,0.695775010288388
"313","PT",0.111111111111111,0.903164081686561,0.55642559473727
"314","MDB",1,0.899952902150887,0.581072458145566
"315","PT",0,0.69165446056803,0.583722748084907
"316","MDB",0,0.751822712652455,0.387352775608966
"317","PDT",0.111111111111111,0.496383743163426,0.470914097706211
"318","PT",0.777777777777778,0.553245893895619,0.296687536126796
"319","PT",0.222222222222222,0.762584623621806,0.453221154749648
"320","PSDB",0,0.430830826800634,0.712089903969608
"321","OUTROS",0.555555555555556,0.177791891666553,0.351472661512399
"322","PT",0.333333333333333,0.612231132099514,0.533084763043238
"323","PT",0,0.36657002941868,0.599258409862044
"324","PT",0.555555555555556,0.670211317729051,0.569610090300458
"325","PT",0.555555555555556,0.711216035697536,0.907837128620633
"326","PT",0.555555555555556,0.542140014727254,0.935714626680968
"327","PT",0.555555555555556,0.418067818012064,0.595364715147475
"328","NENHUM",0.555555555555556,0.343313449285457,0.351472661512399
"329","PT",0.444444444444444,0.645267327439204,0.595364715147475
"330","PT",1,0.406815915675806,0.547522889830554
"331","NENHUM",0.777777777777778,0.667022526680263,0.453672047817572
"332","NENHUM",0.666666666666667,0.654021425257708,0.651518374554593
"333","PSDB",NA,0.701941874745785,0.430004162720507
"334","PSDB",1,0.723372291149382,0.346147548798992
"335","NENHUM",1,0.550040427590371,0.566779538907367
"336","PT",0.222222222222222,0.560425770837722,0.420174885577727
"337","NENHUM",0.666666666666667,0.527802239166564,0.929933744653232
"338","PT",0,0.723771335982658,0.491828537690439
"339","PSDB",0,0.473289656459982,0.430890549873707
"340","PSDB",0.777777777777778,0.542630272893839,0.787811606825586
"341","OUTROS",0.222222222222222,0.491743417927642,0.36657594909516
"342","NENHUM",0.555555555555556,0.543699596123325,0.551159306458312
"343","OUTROS",1,0.397451106762171,0.816505120755099
"344","PT",1,0.482916667116559,0.785877380129562
"345","PT",0.555555555555556,0.307491041196732,0.579387185390539
"346","PSDB",0.444444444444444,0.365831200473434,0.713708308068307
"347","PT",0.888888888888889,0.614180961330838,0.649840897965125
"348","PSDB",0.555555555555556,0.567499197082312,0.309115487282206
"349","OUTROS",0.666666666666667,0.294417628518902,0.757931580969149
"350","PT",NA,0.593581176429252,0.890679325670978
"351","NENHUM",0,0.953320231494284,0.696325350504096
"352","NENHUM",0.555555555555556,0.705019172304289,0.309115487282206
"353","NENHUM",1,0.405262842431174,1
"354","PFL",0.555555555555556,0.720798986732937,0.569610090300458
"355","MDB",0,0.929404733823168,0.484217283409883
"356","NENHUM",1,0.279027442253429,0.861051872324575
"357","NENHUM",1,0.587627115750527,0.535534663638597
"358","NENHUM",1,0.856406201938227,0.583722748084907
"359","MDB",0,0.783600592688456,0.898416960708347
"360","NENHUM",0,0.756835335865535,0.749375749074918
"361","PDT",1,0.414123174811317,0.390143342475658
"362","OUTROS",0.666666666666667,0.464325591253913,0.488906659963422
"363","PFL",0.777777777777778,0.49773631159806,0.784256143555594
"364","PT",0.444444444444444,0.59204900711864,0.484217283409883
"365","NENHUM",0.888888888888889,0.371974943040763,0.67896943273967
"366","PT",1,0.338001166130284,0.76734963516926
"367","MDB",0.888888888888889,0.40634093658558,0.529746456569638
"368","MDB",1,0.456634837101015,0.627094302293915
"369","PT",1,0.251825628964476,0.668537570013932
"370","PSDB",1,0.3514252012055,0.823244233680372
"371","OUTROS",1,0.86714332525514,0.259439909953845
"372","PSDB",1,0.83376762267377,0.350897498837873
"373","OUTROS",0.111111111111111,0.586686033984272,0.466110954958188
"374","PT",0.222222222222222,0.877316119317925,0.627094302293915
"375","PFL",1,0.752668482749146,0.535534663638597
"376","MDB",0,0.940683560548679,0.497927715238806
"377","PFL",0,0.893281704963868,0.468160431127614
"378","PFL",0,0.859795618840271,0.907837128620633
"379","PT",0,0.75776026123774,0.652562422632513
"380","PT",0,0.760367379478752,0.280073257021036
"381","PT",1,0.638749619598993,0.774282526671311
"382","PSDB",0.222222222222222,0.60505373775876,0.69926375240866
"383","MDB",1,0.527217172231535,0.609576843225781
"384","PT",0,0.589584982194853,0.464852508682594
"385","PT",0.111111111111111,0.875341111216735,0.468375937942822
"386","PT",0.888888888888889,0.742401586280913,0.643518040053396
"387","PT",0.555555555555556,0.925995523990917,0.60615674879632
"388","PT",0.222222222222222,0.468305032846206,0.320195229100581
"389","MDB",0.444444444444444,0.283603630852825,0.791508514501745
"390","PT",1,0.809504830129145,0.245761258232892
"391","PSDB",0.555555555555556,0.370463855699433,0.898416960708347
"392","MDB",0,0.625257972515156,0.26506379413976
"393","NENHUM",0.555555555555556,0.719164363650982,0.328350520738134
"394","NENHUM",0,0.715039045009793,0.674778896785969
"395","NENHUM",0,0.499347956998084,0.332783484233121
"396","MDB",0.555555555555556,0.183632219621873,0.651518374554593
"397","NENHUM",0.555555555555556,0.534219278994424,0.499080034478533
"398","NENHUM",1,0.466895938010195,0.617830656208724
"399","PT",0.555555555555556,0.601849989352281,0.344735649722351
"400","NENHUM",0.555555555555556,0.509120341895279,0.522274446181393
"401","PT",0.555555555555556,0.414698263573553,0.628425373423213
"402","PFL",0.333333333333333,0.513787943017418,0.568056732255153
"403","PT",0.555555555555556,0.482383980382475,0.362491640034678
"404","PT",0.555555555555556,0.761287831674682,0.861051872324575
"405","PT",0.333333333333333,0.943322060759202,0.499080034478533
"406","NENHUM",0.333333333333333,0.401191650601586,0.50334614753531
"407","NENHUM",0.222222222222222,0.683641539260333,0.774282526671311
"408","NENHUM",0.888888888888889,0.548730778028863,0.590589345864476
"409","NENHUM",0.777777777777778,0.651674128960099,0.84936842050952
"410","PT",0.222222222222222,0.449375672171375,0.431598656831732
"411","NENHUM",0.666666666666667,0.401134176780138,0.332783484233121
"412","NENHUM",0.888888888888889,0.691042521605446,0.806404328748478
"413","PT",0.111111111111111,0.47857403889265,0.76734963516926
"414","PT",0.555555555555556,0.638722418662505,0.51418772972393
"415","PT",0.555555555555556,0.568365888746773,0.702242406972968
"416","PSDB",0.555555555555556,0.890014106573184,0.823244233680372
"417","PSDB",0.111111111111111,0.556652300865198,0.496449533781544
"418","NENHUM",0.444444444444444,0.683122332659653,0.929933744653232
"419","MDB",0,0.728249632378022,0.116629527592533
"420","NENHUM",0.777777777777778,0.7596720618217,0.551958005692275
"421","NENHUM",0.555555555555556,0.620443058410783,0.767522354949162
"422","NENHUM",1,0.436141308991461,0.856607760697631
"423","PDT",1,0.505996910206306,0.626806090997885
"424","PT",0.666666666666667,0.523019476109506,0.660695569303929
"425","OUTROS",0.555555555555556,0.810276524419546,0.370913698570498
"426","PSDB",0.666666666666667,0.953609245563903,0.898416960708347
"427","PT",0,0.491448839312938,0.523270148907675
"428","OUTROS",0,0.81912766642858,0.374560718678464
"429","PSDB",1,0.744631992888858,0.654458339733916
"430","PT",0.777777777777778,0.447118419648986,0.351472661512399
"431","NENHUM",0,0.735484179024878,0.747269925770122
"432","PT",0,0.554337331212359,0.406082182506401
"433","NENHUM",0.444444444444444,0.722362177494709,0.591615101061603
"434","NENHUM",0.111111111111111,0.839698154014818,0.370807826746671
"435","NENHUM",0.111111111111111,0.8871142350593,0.861051872324575
"436","NENHUM",0.222222222222222,0.531779325763075,0.293175736728767
"437","PSDB",0.222222222222222,0.499962387658713,0.351472661512399
"438","PT",0.333333333333333,0.659494758185558,0.602572683820622
"439","PFL",0.444444444444444,0.651508111282658,0.837985641907668
"440","NENHUM",0.888888888888889,0.588402624576064,0.738342425871398
"441","PT",0.555555555555556,0.441608631597251,0.62083546467913
"442","PT",0.222222222222222,0.317754192877354,0.661986975439419
"443","MDB",0.555555555555556,0.606939697014596,0.568056732255153
"444","PT",0.444444444444444,0.603329725657186,1
"445","PSDB",0.666666666666667,0.608979140078592,0.568056732255153
"446","PT",0.555555555555556,0.840183838518707,0.861051872324575
"447","PT",0.444444444444444,0.732286132922338,0.592135937055715
"448","NENHUM",NA,0.682362309196831,0.569610090300458
"449","PT",0.222222222222222,0.399177570874438,0.646772378380296
"450","PT",0.333333333333333,0.646572859003416,0.592135937055715
"451","PSDB",0.222222222222222,0.398515929073491,0.910534536630908
"452","MDB",0.222222222222222,0.558177114993128,0.570449247114134
"453","PT",0.333333333333333,0.420366463521041,0.62083546467913
"454","PT",0.222222222222222,0.570827742855133,0.680657706710253
"455","PT",0.333333333333333,0.335228162135011,0.731430362849823
"456","OUTROS",0.111111111111111,0.607519812410087,0.738342425871398
"457","PT",0.777777777777778,0.716104956863107,0.861051872324575
"458","PT",0.111111111111111,0.529931050103698,0.671837866588421
"459","PT",0.222222222222222,0.575643984614629,0.745635093015812
"460","PT",0.555555555555556,0.538904160222526,0.622837302960241
"461","PSDB",0.222222222222222,0.73017601214289,0.689564794235909
"462","PT",0.222222222222222,0.712531937897809,0.792370468533006
"463","PT",0.555555555555556,0.591715324542084,0.767522354949162
"464","PT",0.555555555555556,0.625600992046788,0.651518374554593
"465","MDB",0.777777777777778,0.78849656394549,0.484217283409883
"466","NENHUM",1,0.606275908308372,0.579300324465752
"467","OUTROS",0.777777777777778,0.619967219676726,0.583722748084907
"468","NENHUM",0.888888888888889,0.848447015671148,0.765496021197979
"469","MDB",0.555555555555556,0.725524660509841,0.51418772972393
"470","OUTROS",0.111111111111111,0.824841591591424,0.499080034478533
"471","NENHUM",0.444444444444444,0.880795243302712,0.595364715147475
"472","OUTROS",0.666666666666667,0.776263766320464,0.643518040053396
"473","PSDB",0.444444444444444,0.809117008422983,0.509967978279812
"474","PT",0.666666666666667,0.646762055933578,0.696675083167657
