"","partido","proESTADO","fundamentalismo","desconfia"
"348","OUTROS",NA,0.280151755590852,0.794725555108805
"349","Kirchnerista",1,0.264127090664047,0.434804373215276
"350","Kirchnerista",1,0.0672584992960724,0.507711929390961
"351","OUTROS",0.222222222222222,0,1
"352","OUTROS",0.777777777777778,0.130576539188413,0.63080846713419
"353","PJ",0.333333333333333,0.370385490562056,0.435107026667755
"354","PJ",0.444444444444444,0.358502729373299,0.834170361309668
"355","Socialista",0.444444444444444,0.590237229901208,0.582108992100666
"356","Kirchnerista",0.444444444444444,0,1
"357","Kirchnerista",0.111111111111111,0.195974426638846,0.635125159769635
"358","PJ",0.444444444444444,0.358502729373299,0.897240419896879
"359","OUTROS",0.444444444444444,0.429384631707411,0.925549652989224
"360","Kirchnerista",0.444444444444444,0.195974426638846,0.585875929767635
"361","Socialista",0.777777777777778,0.527639382424565,0.543160026793965
"362","NENHUM",0.444444444444444,0.435908184185153,0.543160026793965
"363","Kirchnerista",0.666666666666667,0.362302370752377,0.480591113323339
"364","NENHUM",0.333333333333333,0.527639382424565,0.81573801139659
"365","Kirchnerista",0.666666666666667,0.481131303656955,0.41362496613376
"366","NENHUM",0.444444444444444,0.264127090664047,0.616931424350514
"367","NENHUM",0.777777777777778,0.324785337769658,0.656859714092344
"368","Kirchnerista",0.777777777777778,0.685683641080748,0.342481830686527
"369","NENHUM",0.888888888888889,0.161305892447504,0.650470556781925
"370","NENHUM",0.777777777777778,0.481131303656955,0.584003614953615
"371","Kirchnerista",0.888888888888889,0,0.607277496557471
"372","NENHUM",0.666666666666667,0.685683641080748,0.607277496557471
"373","Kirchnerista",0.777777777777778,0,0.631781748626984
"374","OUTROS",0.555555555555556,0.646085700159097,0.631781748626984
"375","NENHUM",0.333333333333333,0.398161087927277,0.598567077823452
"376","NENHUM",0.777777777777778,1,0.655810263559265
"377","NENHUM",0.666666666666667,1,0.638112762275432
"378","Kirchnerista",0.777777777777778,0.557832727526676,0.324396508770157
"379","NENHUM",NA,0.792562565108671,0.366435478512232
"380","NENHUM",0.777777777777778,0.5354201457138,0.547939172155219
"381","NENHUM",0.777777777777778,0.343419089499181,0.676023242144192
"382","NENHUM",0.666666666666667,0.685683641080748,1
"383","NENHUM",0.222222222222222,0.195974426638846,0.607277496557471
"384","Kirchnerista",0.777777777777778,0.517900669475289,0.324396508770157
"385","Kirchnerista",0.555555555555556,0.720957321312301,0.588955953974782
"386","Kirchnerista",0.777777777777778,0.73900348895108,0.339542521776965
"387","OUTROS",0,0.792562565108671,0.650470556781925
"388","Kirchnerista",NA,0.623476330115927,0.643469227839945
"389","NENHUM",0,0.674406959161239,0.588955953974782
"390","Kirchnerista",0,0.73900348895108,0.324396508770157
"391","NENHUM",0.777777777777778,0.345317644099924,0.777393767162332
